1.7443,1.2062,1.3094,1.2564,1.2463,1.4824,1.4034,1.3015,1.2669,1.2544
1.7829,1.2394,1.3459,1.2558,1.3572,1.4323,1.2957,1.192,1.1207,1.0629
1.8191,1.2708,1.3775,1.2558,1.4914,1.3261,1.1878,1.053,1.0081,0.98103
1.8551,1.303,1.4066,1.2583,1.4658,1.2223,1.0612,0.9985,0.98808,0.98143
1.8849,1.3344,1.4249,1.2784,1.3654,1.0935,1.0275,1.007,1.0073,1.0011
1.9029,1.3672,1.4323,1.3524,1.2726,1.0406,1.0419,1.0251,1.0254,1.0192
1.9268,1.4036,1.4417,1.4963,1.1525,1.0486,1.0593,1.042,1.0419,1.0355
1.9474,1.4348,1.4508,1.5572,1.08,1.066,1.0758,1.0584,1.058,1.0515
1.9568,1.4651,1.4583,1.4939,1.0782,1.0827,1.0919,1.0752,1.0751,1.0686
1.9885,1.4931,1.4672,1.4004,1.0971,1.1016,1.1108,1.0939,1.0936,1.0871
2.0306,1.5197,1.4744,1.3022,1.1167,1.1225,1.1317,1.115,1.1147,1.1083
2.0731,1.5488,1.4768,1.1942,1.1371,1.1442,1.1545,1.1385,1.1385,1.1321
2.1223,1.5819,1.4849,1.1652,1.1588,1.1673,1.1782,1.1624,1.1628,1.1568
2.1719,1.615,1.5046,1.1847,1.1837,1.1916,1.2033,1.1879,1.1883,1.1821
2.2235,1.6492,1.5357,1.2111,1.2096,1.219,1.2296,1.2137,1.214,1.2077
2.257,1.6841,1.6119,1.2393,1.2386,1.2467,1.2572,1.2411,1.2411,1.2348
2.2906,1.716,1.7441,1.2663,1.2695,1.2761,1.2859,1.2698,1.2699,1.2637
2.3385,1.7486,1.8088,1.2955,1.3024,1.3078,1.3174,1.3013,1.3013,1.295
2.3761,1.7828,1.7845,1.3256,1.3339,1.3421,1.3517,1.3353,1.3355,1.3294
2.4158,1.8134,1.7087,1.3558,1.3656,1.3758,1.3882,1.3732,1.3738,1.3679
2.456,1.842,1.6222,1.386,1.3986,1.4112,1.4249,1.4115,1.4131,1.4077
2.487,1.8696,1.5285,1.4166,1.4342,1.449,1.463,1.4493,1.4501,1.4443
2.4976,1.8967,1.4916,1.4485,1.4718,1.4855,1.4982,1.4849,1.4857,1.4799
2.5104,1.9265,1.5034,1.4819,1.5081,1.5203,1.5326,1.5197,1.5205,1.5146
2.5405,1.954,1.5264,1.5171,1.5426,1.554,1.566,1.5535,1.554,1.548
2.566,1.9768,1.5537,1.5522,1.5742,1.5859,1.5978,1.5861,1.5869,1.5811
2.591,1.9937,1.5803,1.5859,1.6047,1.6169,1.63,1.6189,1.6196,1.6137
2.6265,2.0106,1.608,1.6202,1.6356,1.649,1.6614,1.65,1.6507,1.6449
2.6659,2.0272,1.6384,1.6567,1.6679,1.6802,1.692,1.6805,1.6809,1.6752
2.7113,2.0428,1.6704,1.6879,1.7,1.711,1.7224,1.7106,1.7111,1.7057
2.7558,2.0616,1.7046,1.7199,1.7379,1.7415,1.753,1.7417,1.7422,1.737
2.7931,2.0779,1.7364,1.7491,1.768,1.7805,1.7879,1.7737,1.7734,1.7683
2.8302,2.0912,1.7647,1.7767,1.7986,1.8121,1.824,1.8126,1.8116,1.8052
2.8614,2.1032,1.7935,1.8037,1.8279,1.8424,1.8553,1.849,1.8523,1.8494
2.8965,2.1169,1.8236,1.8317,1.8561,1.8768,1.8971,1.8883,1.8884,1.8836
2.9356,2.1284,1.8539,1.8621,1.8875,1.9129,1.9266,1.918,1.9185,1.9141
2.9699,2.1436,1.8839,1.893,1.9246,1.9405,1.9546,1.9464,1.9465,1.9419
2.99,2.1612,1.9137,1.9232,1.9533,1.9678,1.9804,1.9718,1.9715,1.9669
3.0081,2.1762,1.9451,1.9635,1.9839,1.9933,2.0043,1.9957,1.995,1.9904
3.0384,2.192,1.9751,1.9937,2.0108,2.0199,2.0291,2.0197,2.0185,2.0138
3.0673,2.2107,2.003,2.0231,2.0364,2.0443,2.055,2.0467,2.0454,2.0407
3.0986,2.2371,2.0299,2.0508,2.0612,2.0689,2.0804,2.0733,2.0724,2.0712
3.1332,2.3002,2.056,2.0767,2.0858,2.0947,2.1066,2.0995,2.0985,2.0986
3.1666,2.42,2.082,2.1031,2.1114,2.1201,2.1333,2.1264,2.1254,2.1255
3.196,2.5016,2.1084,2.129,2.1378,2.1466,2.1596,2.1526,2.1517,2.152
3.2273,2.4761,2.1347,2.1535,2.1664,2.1736,2.1864,2.1785,2.177,2.1769
3.2582,2.431,2.1595,2.1783,2.195,2.2012,2.2124,2.2037,2.202,2.2019
3.2868,2.3884,2.182,2.2032,2.2206,2.2284,2.2407,2.2315,2.2295,2.2293
3.311,2.3222,2.2033,2.2282,2.245,2.2539,2.2692,2.2617,2.2605,2.2608
3.3396,2.3087,2.2245,2.2516,2.2693,2.2806,2.2986,2.2925,2.292,2.2926
3.3664,2.3522,2.246,2.2733,2.2942,2.3094,2.3278,2.3205,2.3191,2.3194
3.3938,2.4098,2.2662,2.2952,2.3217,2.3353,2.3522,2.3452,2.3438,2.3441
3.4226,2.4335,2.292,2.3182,2.3468,2.3587,2.3755,2.368,2.3662,2.3663
3.4472,2.4437,2.3187,2.3444,2.3695,2.3804,2.3968,2.3894,2.3876,2.3877
3.4706,2.4492,2.3454,2.3701,2.3917,2.4011,2.4177,2.4103,2.4083,2.4084
3.4979,2.4554,2.3715,2.3933,2.4132,2.4219,2.4378,2.4303,2.4283,2.4283
3.5375,2.4591,2.3971,2.414,2.4337,2.4423,2.4581,2.4502,2.4477,2.4476
3.5791,2.4777,2.4235,2.4363,2.454,2.4612,2.4772,2.4695,2.4671,2.4671
3.6192,2.5014,2.4541,2.4609,2.4725,2.4794,2.4959,2.4887,2.4866,2.4868
3.6603,2.5245,2.4884,2.4856,2.4909,2.4981,2.5161,2.5086,2.5059,2.5059
3.7028,2.5494,2.5177,2.5088,2.514,2.5166,2.5339,2.5276,2.5256,2.5259
3.7444,2.5754,2.5442,2.5309,2.5388,2.5393,2.5553,2.5471,2.544,2.5437
3.7805,2.6019,2.5678,2.554,2.5628,2.5638,2.5775,2.5671,2.563,2.5623
3.8071,2.6277,2.5908,2.5816,2.5864,2.5843,2.5986,2.5914,2.5887,2.5888
3.8398,2.6525,2.6146,2.6093,2.6066,2.6079,2.6257,2.6189,2.6162,2.6163
3.8733,2.6753,2.6388,2.6354,2.6323,2.6349,2.6536,2.6468,2.6436,2.6436
3.8987,2.6974,2.664,2.6577,2.6629,2.6644,2.6815,2.6742,2.6709,2.671
3.9237,2.7191,2.6896,2.6778,2.6931,2.6955,2.7123,2.7043,2.6998,2.6994
3.9494,2.7399,2.7155,2.7043,2.7214,2.7257,2.7433,2.7363,2.7325,2.7329
3.9655,2.7593,2.74,2.7323,2.7479,2.7546,2.7771,2.7725,2.7692,2.77
3.9885,2.7787,2.7635,2.761,2.7745,2.7871,2.8112,2.807,2.8036,2.8042
4.0118,2.7995,2.7869,2.7893,2.807,2.8196,2.8425,2.8377,2.8335,2.834
4.0364,2.8226,2.8072,2.8185,2.8405,2.8503,2.8716,2.8656,2.8605,2.8607
4.064,2.8476,2.8342,2.8522,2.8735,2.8789,2.8992,2.893,2.8874,2.8875
4.0901,2.8735,2.8574,2.8867,2.905,2.9075,2.9264,2.9208,2.9151,2.9153
4.112,2.8953,2.8761,2.9188,2.9341,2.937,2.956,2.9503,2.9438,2.9436
4.1339,2.9165,2.8945,2.9487,2.9617,2.9662,2.9858,2.981,2.9745,2.9746
4.1582,2.9401,2.9153,2.9768,2.9889,2.9942,3.0157,3.0127,3.0064,3.0068
4.1831,2.9623,2.9408,3.0038,3.0162,3.0233,3.0459,3.044,3.0377,3.0382
4.207,2.9839,2.9702,3.0279,3.0459,3.0541,3.0759,3.0737,3.0669,3.0673
4.2326,3.004,2.9988,3.0463,3.0772,3.0851,3.1046,3.1014,3.0938,3.0939
4.2643,3.0248,3.0258,3.0671,3.106,3.1144,3.1319,3.1284,3.1203,3.1204
4.3,3.0476,3.0505,3.0915,3.1263,3.1407,3.1594,3.1565,3.1484,3.1486
4.3356,3.0702,3.0724,3.1194,3.1457,3.161,3.1845,3.1841,3.1767,3.1773
4.3729,3.089,3.0934,3.1458,3.167,3.182,3.2046,3.2052,3.1986,3.2001
4.4098,3.1072,3.1149,3.1711,3.1928,3.2037,3.2234,3.2211,3.2115,3.2112
4.4506,3.1242,3.1394,3.1971,3.2187,3.2254,3.2365,3.2304,3.2194,3.2186
4.4904,3.1369,3.1659,3.2235,3.2419,3.2389,3.2501,3.244,3.2325,3.2318
4.5263,3.1541,3.1923,3.2484,3.2569,3.2525,3.2662,3.263,3.253,3.2532
4.5584,3.1736,3.2186,3.2713,3.2707,3.2718,3.2888,3.2861,3.2759,3.2761
4.5859,3.1925,3.2438,3.2856,3.288,3.2953,3.312,3.3091,3.2984,3.2985
4.6004,3.211,3.2687,3.2981,3.309,3.3175,3.3346,3.3318,3.3208,3.3208
4.6194,3.2316,3.2958,3.313,3.3291,3.3379,3.3556,3.3535,3.3426,3.3428
4.6361,3.2533,3.3209,3.3338,3.3502,3.3575,3.3754,3.3737,3.3625,3.3628
4.655,3.2723,3.3459,3.3558,3.3706,3.3785,3.3943,3.3913,3.3793,3.3794
4.674,3.288,3.3659,3.3786,3.3907,3.3975,3.412,3.4077,3.395,3.3947
4.6873,3.3092,3.3805,3.4008,3.4097,3.4139,3.4283,3.4249,3.4125,3.4125
4.6962,3.3342,3.3973,3.4246,3.4275,3.4309,3.4464,3.4439,3.4319,3.4322
4.7119,3.3589,3.4191,3.4453,3.4448,3.4519,3.4671,3.4637,3.4513,3.4514
4.7587,3.3821,3.4406,3.4628,3.4662,3.473,3.4882,3.4847,3.4722,3.4724
4.8821,3.4048,3.4608,3.4794,3.4875,3.4954,3.5094,3.5068,3.4948,3.4953
4.948,3.4292,3.4804,3.4981,3.5079,3.5187,3.5326,3.5298,3.5174,3.5178
4.8762,3.4544,3.4994,3.521,3.5294,3.5415,3.5554,3.5524,3.5399,3.5404
4.7884,3.4791,3.5183,3.545,3.552,3.5643,3.5781,3.5749,3.5624,3.563
4.6836,3.5026,3.5342,3.5661,3.5767,3.5864,3.5998,3.597,3.5842,3.5847
4.6588,3.5253,3.5481,3.5871,3.6018,3.6095,3.6212,3.6188,3.6059,3.6064
4.6805,3.5486,3.5634,3.6077,3.6233,3.6332,3.6441,3.6419,3.6285,3.6288
4.698,3.5727,3.5809,3.6275,3.6425,3.6548,3.6674,3.6663,3.653,3.6536
4.7224,3.5961,3.5987,3.6466,3.6615,3.6748,3.69,3.6908,3.6786,3.6798
4.7496,3.6178,3.6163,3.6647,3.6809,3.6968,3.7127,3.7133,3.7009,3.7018
4.778,3.6352,3.632,3.6825,3.7024,3.7189,3.7326,3.7315,3.7184,3.719
4.8064,3.6521,3.6483,3.7013,3.7247,3.7368,3.7487,3.7472,3.7342,3.7348
4.8337,3.6712,3.6697,3.7216,3.7423,3.7527,3.7644,3.7626,3.7494,3.75
4.8613,3.6918,3.6915,3.7431,3.7579,3.7678,3.7796,3.7777,3.7647,3.7654
4.8897,3.7081,3.712,3.7612,3.7731,3.7826,3.7943,3.7925,3.7799,3.7806
4.9179,3.7229,3.7328,3.7749,3.7878,3.7976,3.8094,3.8073,3.7946,3.7952
4.9455,3.738,3.7538,3.7861,3.8026,3.8124,3.8238,3.8214,3.8087,3.8094
4.9726,3.756,3.7751,3.8015,3.8165,3.8262,3.8374,3.835,3.8225,3.8232
4.9975,3.773,3.7983,3.8192,3.8268,3.8395,3.8511,3.8483,3.8357,3.8364
5.0196,3.7884,3.8179,3.8355,3.8399,3.8495,3.8626,3.8608,3.8488,3.8497
5.0394,3.8031,3.8341,3.8507,3.8567,3.8615,3.8721,3.8705,3.859,3.8603
5.0603,3.8185,3.85,3.8656,3.8719,3.8781,3.8849,3.8794,3.8658,3.8659
5.0839,3.8342,3.8656,3.8809,3.8868,3.8911,3.8951,3.889,3.8754,3.8756
5.11,3.8504,3.8809,3.8963,3.9007,3.9005,3.9067,3.9035,3.8917,3.8929
5.1377,3.8683,3.8966,3.911,3.9107,3.9155,3.9247,3.9215,3.9097,3.9108
5.1657,3.8875,3.9129,3.9248,3.9248,3.9338,3.9429,3.9394,3.9276,3.9288
5.1921,3.9075,3.9261,3.9344,3.9426,3.9521,3.9611,3.9576,3.9459,3.9472
5.2157,3.927,3.9393,3.9456,3.9599,3.9699,3.9793,3.9756,3.9641,3.9655
5.2354,3.9458,3.9535,3.9624,3.9772,3.9874,3.9967,3.9931,3.9817,3.983
5.2767,3.965,3.9674,3.9783,3.9945,4.0048,4.0133,4.0092,3.9978,3.9991
5.4145,3.9852,3.981,3.9936,4.011,4.021,4.0293,4.0248,4.0133,4.0146
5.6019,4.007,3.9902,4.0091,4.0261,4.0356,4.0438,4.0392,4.0279,4.0293
5.7667,4.0306,3.9984,4.0241,4.0398,4.0491,4.0575,4.0528,4.0415,4.0429
5.8861,4.055,4.0136,4.0377,4.0525,4.0622,4.0704,4.0655,4.0543,4.0557
5.8751,4.0772,4.03,4.0506,4.0654,4.0748,4.0826,4.0776,4.0663,4.0677
5.7238,4.096,4.0465,4.064,4.0775,4.0867,4.0942,4.0891,4.078,4.0794
5.7084,4.1153,4.0623,4.0779,4.0898,4.098,4.1054,4.1004,4.0895,4.091
5.7437,4.1343,4.078,4.0914,4.1023,4.1098,4.1165,4.1112,4.1003,4.1017
5.7809,4.1525,4.0934,4.1046,4.1147,4.1219,4.1278,4.1221,4.1112,4.1124
5.8212,4.1708,4.1093,4.1178,4.1267,4.1333,4.139,4.1335,4.123,4.1245
5.8578,4.1909,4.1257,4.131,4.1383,4.1449,4.1507,4.1453,4.135,4.1365
5.8981,4.2126,4.1424,4.1438,4.1502,4.1575,4.1628,4.1573,4.1471,4.1485
5.9269,4.2327,4.1585,4.1562,4.1633,4.1702,4.1747,4.1692,4.1593,4.1608
5.9673,4.2495,4.1739,4.1688,4.1762,4.183,4.187,4.1813,4.1715,4.173
6.0046,4.265,4.1877,4.1822,4.1888,4.1957,4.1995,4.1938,4.1842,4.1857
6.0405,4.2793,4.2008,4.1965,4.2017,4.2083,4.2122,4.2067,4.1976,4.1992
6.0783,4.2902,4.2134,4.2109,4.2147,4.2214,4.2252,4.2197,4.2109,4.2126
6.1136,4.2964,4.2273,4.2248,4.2286,4.2349,4.2385,4.2329,4.2243,4.226
6.1437,4.3036,4.2431,4.2383,4.2431,4.2492,4.2519,4.2462,4.238,4.2397
6.1655,4.3152,4.2585,4.2519,4.2575,4.2638,4.2662,4.2603,4.2521,4.2537
6.1799,4.329,4.2735,4.2654,4.272,4.2783,4.2805,4.2749,4.2674,4.2693
6.1977,4.3427,4.2885,4.279,4.286,4.2931,4.2963,4.2911,4.2839,4.2858
6.2396,4.3558,4.3045,4.2935,4.3001,4.3089,4.312,4.3066,4.3006,4.3026
6.2848,4.3673,4.3211,4.3109,4.3158,4.3242,4.327,4.3219,4.3165,4.3184
6.3134,4.3763,4.3376,4.33,4.3315,4.3398,4.3426,4.3373,4.332,4.334
6.351,4.3845,4.3561,4.3481,4.3506,4.3557,4.3586,4.3532,4.3478,4.3496
6.4324,4.3948,4.3762,4.3658,4.3706,4.3744,4.375,4.3693,4.3642,4.3661
6.4779,4.4062,4.3953,4.3835,4.3883,4.3943,4.3949,4.3885,4.3825,4.3839
6.5092,4.4162,4.4128,4.401,4.4053,4.412,4.4135,4.4087,4.4043,4.4067
6.5467,4.4272,4.4275,4.4182,4.4217,4.4295,4.4347,4.4319,4.4284,4.4311
6.5869,4.4384,4.4429,4.4365,4.439,4.4519,4.4569,4.4531,4.449,4.4512
6.6257,4.4485,4.4582,4.4569,4.4619,4.4739,4.4762,4.4717,4.4676,4.4698
6.6671,4.4579,4.473,4.4766,4.4853,4.4939,4.4956,4.4909,4.4865,4.4885
6.7038,4.4672,4.4872,4.4988,4.5079,4.5137,4.5149,4.5107,4.5069,4.5093
6.7396,4.4763,4.5006,4.5208,4.5298,4.5362,4.537,4.5326,4.5288,4.531
6.7669,4.4857,4.5103,4.5394,4.5515,4.5604,4.5609,4.556,4.5518,4.5538
6.796,4.4955,4.5211,4.5563,4.5712,4.5832,4.5848,4.5812,4.5779,4.5803
6.8096,4.5046,4.5333,4.5725,4.5897,4.6054,4.6107,4.6082,4.6052,4.6077
6.8088,4.5146,4.5476,4.5887,4.6096,4.628,4.6338,4.6322,4.63,4.6331
6.8189,4.5252,4.5597,4.6053,4.6308,4.6501,4.6559,4.6535,4.6505,4.6528
6.8238,4.5371,4.5713,4.6198,4.6514,4.67,4.6736,4.6702,4.6669,4.6692
6.8224,4.5494,4.5824,4.6361,4.6707,4.6856,4.6888,4.6854,4.6822,4.6845
6.8164,4.5617,4.5954,4.6522,4.6835,4.7,4.7032,4.6996,4.6963,4.6984
6.8116,4.5739,4.6084,4.6688,4.6906,4.7114,4.7158,4.7121,4.7088,4.7109
6.8173,4.5858,4.62,4.6814,4.7002,4.716,4.7224,4.721,4.7188,4.7213
6.8306,4.5983,4.6338,4.6888,4.7099,4.7234,4.7262,4.7234,4.7208,4.7231
6.8365,4.6109,4.6521,4.6955,4.7181,4.7308,4.7304,4.7226,4.7167,4.717
6.8154,4.6239,4.6692,4.7032,4.722,4.7312,4.7263,4.7195,4.7154,4.7169
6.8053,4.6368,4.6852,4.7119,4.7202,4.7244,4.7265,4.722,4.7186,4.7203
6.8005,4.6502,4.6977,4.7192,4.7134,4.7225,4.7251,4.7215,4.719,4.7213
6.8146,4.6632,4.7086,4.7257,4.7156,4.7225,4.7233,4.7184,4.7146,4.7159
6.8205,4.676,4.7197,4.726,4.7179,4.7247,4.7197,4.7112,4.7065,4.7075
6.7832,4.6913,4.7298,4.7253,4.7207,4.7204,4.7164,4.7084,4.7033,4.7039
6.7541,4.7071,4.74,4.728,4.718,4.7172,4.7136,4.7078,4.7049,4.7066
6.768,4.722,4.7502,4.7305,4.715,4.7181,4.7178,4.7113,4.7074,4.7085
6.8137,4.7363,4.7584,4.7282,4.714,4.7218,4.7199,4.7135,4.7101,4.7116
6.8129,4.7505,4.7637,4.7241,4.7166,4.7232,4.7231,4.7173,4.7141,4.7154
6.7582,4.7647,4.772,4.7219,4.7174,4.7257,4.7254,4.7195,4.7167,4.7183
6.7105,4.7802,4.7774,4.7263,4.7206,4.7273,4.7269,4.7206,4.7174,4.7185
6.6956,4.7964,4.7801,4.7292,4.7234,4.7288,4.7263,4.7188,4.7155,4.7166
6.6948,4.817,4.7826,4.7334,4.7262,4.7282,4.7242,4.7167,4.7137,4.7148
6.7364,4.8389,4.7818,4.7382,4.7278,4.7266,4.7219,4.7141,4.7114,4.7126
6.7592,4.8599,4.7816,4.7441,4.7277,4.7253,4.7208,4.7128,4.71,4.711
6.7577,4.8801,4.7869,4.7485,4.7275,4.724,4.7189,4.711,4.7086,4.7098
6.7115,4.896,4.7922,4.7523,4.7287,4.7237,4.7182,4.7095,4.7069,4.7079
6.6896,4.9094,4.7986,4.755,4.7304,4.7242,4.7179,4.7102,4.7083,4.7096
6.6844,4.9233,4.8053,4.7572,4.7319,4.726,4.7211,4.7136,4.712,4.7134
6.6807,4.9378,4.8118,4.7596,4.7335,4.7292,4.7249,4.718,4.717,4.7186
6.6678,4.952,4.8173,4.7622,4.737,4.7332,4.7299,4.7236,4.7229,4.7246
6.6589,4.966,4.8223,4.7652,4.7413,4.7383,4.7351,4.7289,4.7284,4.7302
6.659,4.9772,4.8279,4.7683,4.7467,4.7431,4.74,4.7341,4.7339,4.7357
6.6601,4.9901,4.833,4.7722,4.7519,4.7487,4.746,4.7402,4.7401,4.7419
6.6563,5.0032,4.8385,4.7771,4.7569,4.7547,4.7522,4.7468,4.7469,4.7486
6.6522,5.0143,4.8432,4.7823,4.7627,4.7607,4.7583,4.753,4.7531,4.7548
6.6446,5.0251,4.8474,4.7874,4.7688,4.7664,4.7637,4.7587,4.7589,4.7606
6.6387,5.0342,4.8533,4.7925,4.7747,4.7718,4.7691,4.7644,4.7646,4.7662
6.6333,5.0387,4.8588,4.7981,4.7809,4.7777,4.7749,4.7702,4.7702,4.7718
6.6279,5.0422,4.8649,4.8046,4.7873,4.7834,4.7806,4.776,4.7761,4.7776
6.6218,5.0475,4.8711,4.811,4.7934,4.789,4.7862,4.7818,4.782,4.7837
6.6124,5.0546,4.8776,4.8169,4.7992,4.7943,4.792,4.7881,4.7884,4.7901
6.5994,5.0585,4.8838,4.8238,4.8049,4.8007,4.7988,4.795,4.7955,4.7973
6.5896,5.0635,4.8903,4.8309,4.8112,4.8078,4.8063,4.8026,4.8028,4.8044
6.5901,5.0688,4.8974,4.8372,4.8182,4.8149,4.8133,4.8097,4.8101,4.8118
6.5878,5.0704,4.905,4.8448,4.8257,4.8217,4.8202,4.8166,4.8171,4.8188
6.5903,5.0721,4.9149,4.853,4.8331,4.8291,4.8275,4.8237,4.8239,4.8255
6.5931,5.0741,4.9259,4.8615,4.8415,4.8366,4.8349,4.8312,4.8316,4.8333
6.5929,5.0787,4.9376,4.8701,4.8505,4.8449,4.8432,4.8397,4.8401,4.8418
6.5906,5.0859,4.9497,4.8796,4.8596,4.8546,4.8529,4.8492,4.8495,4.8511
6.5804,5.0939,4.9593,4.8887,4.8694,4.8646,4.8634,4.86,4.8605,4.8622
6.5739,5.1025,4.9669,4.8983,4.879,4.8746,4.8739,4.8708,4.8715,4.8733
6.5768,5.113,4.9743,4.9092,4.8894,4.885,4.8845,4.8814,4.882,4.8837
6.5729,5.1237,4.9818,4.9222,4.901,4.8959,4.895,4.8917,4.8923,4.894
6.568,5.1357,4.9895,4.9363,4.9141,4.9074,4.906,4.9024,4.9029,4.9045
6.5589,5.147,4.9975,4.9485,4.9275,4.9201,4.9181,4.9142,4.9145,4.916
6.5476,5.1578,5.0055,4.9584,4.9411,4.9335,4.9314,4.9275,4.9278,4.9293
6.5293,5.1679,5.0139,4.9679,4.9543,4.9476,4.9462,4.9427,4.9433,4.945
6.5053,5.1773,5.0227,4.9771,4.9653,4.9629,4.9628,4.96,4.9609,4.9628
6.4912,5.1855,5.0311,4.9864,4.977,4.9768,4.9792,4.9776,4.9791,4.9812
6.503,5.1932,5.0392,4.996,4.9894,4.9906,4.9939,4.9929,4.9947,4.9968
6.5127,5.2013,5.0456,5.0067,5.0021,5.0045,5.0067,5.0043,5.0051,5.0069
6.5252,5.2098,5.052,5.019,5.0157,5.0147,5.0153,5.0126,5.0134,5.0151
6.5471,5.219,5.0579,5.0325,5.0267,5.0225,5.0228,5.0201,5.021,5.0227
6.5552,5.2281,5.0669,5.0466,5.0353,5.0302,5.0301,5.0272,5.0281,5.0298
6.5576,5.2371,5.0786,5.0581,5.0439,5.0384,5.0377,5.0345,5.0352,5.0368
6.5627,5.2463,5.0909,5.0634,5.0522,5.0467,5.0463,5.043,5.0435,5.045
6.557,5.2558,5.1036,5.0685,5.06,5.0552,5.0552,5.0522,5.0531,5.0548
